Restaurant,Review,Rating,Label
10 Downing Street,10D is my second home This places ozzes warmth and affection by the management and the staff A well kept place with great ambience catering to different age groups They have some gigs organized periodically The Brew beer here is awesome Best in town Kudos to Sanjeev Palavi I would like to highlight some of the friendly and helpful staff in house Johnnie Blessie We all call him John Johnny he is your go to man for any thing and every thing here at 10D Pradeep Pappu The most generous and helpful guy on the list of staff Keep up the good work ,5.0,2
Olive Garden,Biriyani quantity is less,4.0,2
Tempteys,Amazing,5.0,2
Kritunga Restaurant,very quick delivery ,5.0,2
Yum Yum Tree - The Arabian Food Court,Best mandi I have ever had Well served food Good cooking that it feels very light even if you eat a whole medium mandi Ambiance is not bad ,4.0,2
GD's,Big fat juice burgers the best recommended are Milky way Galaxy and Big Bang Even other chicken dishes such as chicken wings and full bird BBQ are nice and tasty Please go to the venue and order to enjoy 100 flavour and taste ,5.0,2
Green Bawarchi Restaurant,very good,5.0,2
Tiki Shack,The place is really nice and they make amazing cocktails they are awesome they have really tasty starters esp their jalape o cheese balls Don t know if they still allow stags they used to let us in when it opened new at Gachibowli Food 5 5 Drinks 4 5 5 Ambience 3 5 5 Service 5 5 Price totally worth it,4.0,2
B-Dubs,Good place to hangout friends ans special thanks to akhil for friendlu service and saving us after the deadly blazin wings Very happy to eat here,5.0,2
Eat India Company,Had a greater time Great ambience coupled with delicious food Service was awesome Thanks to S K allauddin Continue the same cheers ,5.0,2
Shah Ghouse Hotel & Restaurant,Absolutely everything about shah ghouse is amazing You wouldn t mind the ambience much as food is finger licking good You can tell that the place serves good food as it is always crowded They serve the best mutton biryans shawarmas and murgh musallam not sure of the spelling 5 stars only for the food ,5.0,2
Faasos,Navratri Special Thali was the one I tried this Navratri as a food tasting session I just loved the food and the thali It s a must try as it was absolutely filling as well as delicious It was a satvik thali which means without onion and garlic used Still had two stuff parathas made of kuttu ka aata paneer ki sabzi sabudana kheer Packing was perfect Highly Recommended,4.0,2
Driven Cafe,This place is one of the coolest drive in in financial district right in the front of Kapil towers IT peoples only hope for a cool hangout place around the corner They have pretty decent menu including iced teas frappes and various choice of leaf teas They have many impressive sides too Must try chilli cheese toast and donuts Choco almond bomb for sweet tooth is a must try,4.0,2
Mazzo - Marriott Executive Apartments,Amazing place to be when you need a cool and chilled out place Dine near the pool area for a soothing experience One of the best ambience of a pool side drink with calm environment and amazing wether view ,5.0,2
T Grill,Good place to pass time with buddies in the open air varandah restaurant Ulavacharu Veg Pulao and Kaju Masala are my favourites here Service takes time during daytime as it s the most happening place around the IT corridor ,4.0,2
Tandoori Food Works,The best Kashmiri Pulao and Panneer Butter masala I have tasted till date ever Huge fan of the taste and flavor here Keep it up you guys ,5.0,2
Prism Club & Kitchen,Amazing place awesome ambience Saroj the guy who waited on us made is such a pleasurable experience highly recommended for a weekend,5.0,2
Hotel Zara Hi-Fi,He was punctual at time ,5.0,2
Over The Moon Brew Company,Awesome service Food and drinks especially the lunch concept if pretty cool here Love Keshav for his service and hospitality Try the lager beer,5.0,2
13 Dhaba,The Paneer curry Jeera rice was super awesome I still cannot forget the taste Thanks for the treat Veggie folks do visit the restaurant ,5.0,2
Frio Bistro,It was a late Sunday evening and we decided to go to Frio after pulling each others hair for an hour Had to call in as the restaurant was about to close in 10 minutes They were gracious enough to take our order and also served us well The food was good it was almost there both the pasta and the risotto We had the curry cream risotto with chicken and broccoli Chicken was a used scarcely maybe that was a put down for me because I am a meat lover The pasta though was perfect spicy just like I want and the penne was well cooked Thanks for taking us in Frio on a cold Sunday night We will be back ,4.0,2
T Grill,One of the best places I have been to this winter perfect ambience and what I loved the most was to beat the cold they provide a hot charcoal basket beside every table gives you the perfect winter warmth even on a busy day of the week the service was on spot just like a Dabha where everything seemed to be on the move and full of buzz the food was always known to be typical Telangana food but somehow felt it was a little close to Telangana cusine and more of a quick Dabha serve loved the ragi sangati combo perfect bowl of rangi sangati with a dollop of ghee with 4 accompaniments like mutton pickle chicken curry daal and pachi pulusu ordered their famous pulavs as well Ambience 4 5 stole my heart with the charcoals Taste 3 5 would love more authenticity service 4 Quantity 3 can improve a little for the price point Value for money 3 maybe because it is located in Gachibowli Overall rating for this place a decent 4 5,4.0,2
Asian Meal Box,Amazing food Just loved the food First time order and it s just amazing One thing just that you can improve on is please provide spoons and folks for orders,5.0,2
AB's - Absolute Barbecues,Very friendly and helpful customer service by Ijajul and good food wide variety of starters Been regular customer here Good ambience continue the same Spicy fish was too good Enjoyed finally ,5.0,2
Behrouz Biryani,One of the best biryani I have ever had in Hyderabad The Lazeez Bhuna Murgh Biryani Boneless the chicken just melts in the mouth Tried it the first time ,5.0,2
"3B's - Buddies, Bar & Barbecue",Today we visited this place with my friend for a team lunch Placed below abs same franchise you can expect similar food Barbeque is not available at the table hey captured the mindset of people coming to this restaurant by keeping main course minimum to null Food Starters 4 veg 4 non veg Main course 1veg 1 non veg Deserts angur gulab jamun my all time favourite pan ice cream Food can be improved 3 5 Service 4 5 Ambience 4 5 Overall 4 5 Recommend Yes,4.0,2
